ym:pv:watchID,ym:pv:URL,ym:pv:dateTime,version
3.6889828411855345e+18,https://priem.mai.ru/rating/,2024-06-30 23:59:12,v2
3.6889869099755116e+18,https://priem.mai.ru/rating/,2024-06-30 23:59:28,v2
4.322900006695076e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:42:34,v2
4.322904855366075e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:42:53,v2
4.3229069294313144e+18,https://priem.mai.ru/rating/,2024-07-28 23:43:01,v2
4.3225528286298767e+18,https://priem.mai.ru/,2024-07-28 23:20:30,v2
4.322556767645991e+18,https://priem.mai.ru/,2024-07-28 23:20:45,v2
4.3225606964274796e+18,https://priem.mai.ru/rating/,2024-07-28 23:21:00,v2
4.322681557429519e+18,https://priem.mai.ru/,2024-07-28 23:28:41,v2
4.32269162134818e+18,https://priem.mai.ru/base/tuition-fees/,2024-07-28 23:29:19,v2
4.32275713902012e+18,https://priem.mai.ru/base/offers/enterprises/,2024-07-28 23:33:29,v2
4.32279901426942e+18,https://priem.mai.ru/base/score/,2024-07-28 23:36:09,v2
4.3228185562091356e+18,http://files.mai.ru/site/education/points2022.pdf,2024-07-28 23:37:24,v2
4.3228231049315615e+18,http://files.mai.ru/site/education/points2020.pdf,2024-07-28 23:37:41,v2
4.322831321990431e+18,http://files.mai.ru/site/education/points2019.pdf,2024-07-28 23:38:12,v2
4.3228328696828396e+18,http://files.mai.ru/site/education/points2019.pdf,2024-07-28 23:38:18,v2
4.3228336059887124e+18,http://files.mai.ru/site/education/points2018.pdf,2024-07-28 23:38:21,v2
4.322838509693174e+18,http://files.mai.ru/site/education/points2018.pdf,2024-07-28 23:38:40,v2
4.3228417945989284e+18,http://files.mai.ru/site/education/points2022.pdf,2024-07-28 23:38:52,v2
4.3228478782837883e+18,https://priem.mai.ru/,2024-07-28 23:39:15,v2
4.322960706775286e+18,https://priem.mai.ru/rating/,2024-07-28 23:46:26,v2
4.322966558295982e+18,https://priem.mai.ru/rating/,2024-07-28 23:46:48,v2
4.3230089659015496e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:49:30,v2
4.3230387840753336e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:51:24,v2
4.3230423565648527e+18,https://priem.mai.ru/,2024-07-28 23:51:37,v2
4.323043984760111e+18,https://priem.mai.ru/rating/,2024-07-28 23:51:44,v2
4.323046322020287e+18,https://priem.mai.ru/,2024-07-28 23:51:52,v2
4.323046074042024e+18,https://t.me/MAIuniversity,2024-07-28 23:51:52,v2
4.323047663921267e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:51:58,v2
4.3230588400026255e+18,https://priem.mai.ru/,2024-07-28 23:52:40,v2
4.323062113413628e+18,https://lk.mai.ru/,2024-07-28 23:52:53,v2
4.3230680804873994e+18,https://priem.mai.ru/results/orders/2024.php,2024-07-28 23:53:15,v2
4.3231186308673044e+18,https://priem.mai.ru/results/orders/2023.php,2024-07-28 23:56:28,v2
4.3231284271521464e+18,https://mai.ru/upload/iblock/2cb/trcgbwsaexjra8opz9cwakaaxi0h2p5t/MAI-_1_.pdf,2024-07-28 23:57:06,v2
4.32315556450481e+18,https://priem.mai.ru/results/orders/2023.php,2024-07-28 23:58:49,v2
6.748606545256777e+17,https://priem.mai.ru/master/programs/item/vychislitelnye-mashiny-kompleksy-sistemy-i-seti/,2024-02-18 22:06:29,v2
6.748651483669473e+17,https://priem.mai.ru/master/programs/item/vychislitelnye-mashiny-kompleksy-sistemy-i-seti/,2024-02-18 22:06:46,v2
6.730906446709394e+17,https://priem.mai.ru/news/item.php?id=177111,2024-02-18 20:13:57,v2
6.740902433579337e+17,https://priem.mai.ru/bachelor/programs/?city=Москва&fac=economics,2024-02-18 21:17:30,v2
6.740943083124819e+17,https://priem.mai.ru/bachelor/programs/?city=Москва&fac=economics,2024-02-18 21:17:45,v2
6.74099851691557e+17,"https://priem.mai.ru/bachelor/programs/?level=Базовое высшее образование (5,5 лет)&city=Москва&fac=engines",2024-02-18 21:18:06,v2
6.741040093103392e+17,"https://priem.mai.ru/bachelor/programs/?level=Базовое высшее образование (5,5 лет)&city=Москва&fac=engines",2024-02-18 21:18:22,v2
6.750483336569816e+17,"https://priem.mai.ru/bachelor/programs/?level=Базовое высшее образование (5,5 лет)&city=Москва&fac=engines",2024-02-18 22:18:25,v2
6.75052444321317e+17,"https://priem.mai.ru/bachelor/programs/?level=Базовое высшее образование (5,5 лет)&city=Москва&fac=engines",2024-02-18 22:18:40,v2
6.736702620156567e+17,https://priem.mai.ru/,2024-02-18 20:50:48,v2
6.736732232322915e+17,https://priem.mai.ru/articles/item.php?id=172289,2024-02-18 20:50:59,v2
6.736743170622095e+17,https://priem.mai.ru/,2024-02-18 20:51:03,v2
6.736771143287441e+17,https://priem.mai.ru/articles/item.php?id=172289,2024-02-18 20:51:14,v2
6.736960157793651e+17,https://lk.mai.ru/,2024-02-18 20:52:26,v2
5.218103797250261e+18,https://priem.mai.ru/,2024-09-06 12:18:06,v2
5.218106244597547e+18,https://priem.mai.ru/spec/programs/,2024-09-06 12:18:15,v2
5.218110188358205e+18,https://priem.mai.ru/spec/programs/,2024-09-06 12:18:30,v2
5.220133082351796e+18,https://priem.mai.ru/base/tests/,2024-09-06 14:27:07,v2
5.217827892480442e+18,https://priem.mai.ru/,2024-09-06 12:00:33,v2
5.217832977786733e+18,https://priem.mai.ru/,2024-09-06 12:00:53,v2
5.217833225339535e+18,https://priem.mai.ru/mega/,2024-09-06 12:00:54,v2
5.217855603965166e+18,https://priem.mai.ru/mega/humanities/,2024-09-06 12:02:19,v2
5.217862587260338e+18,https://priem.mai.ru/mega/,2024-09-06 12:02:46,v2
5.217865509858443e+18,https://priem.mai.ru/mega/maths/,2024-09-06 12:02:57,v2
5.21786943496677e+18,https://priem.mai.ru/mega/maths/,2024-09-06 12:03:12,v2
5.217872916230177e+18,https://priem.mai.ru/mega/,2024-09-06 12:03:25,v2
5.217927703040885e+18,https://priem.mai.ru/mega/humanities/,2024-09-06 12:06:54,v2
5.217929642378265e+18,https://priem.mai.ru/base/programs/?mega=Управленческо-экономические и лингвистические направления&city=Москва,2024-09-06 12:07:01,v2
5.217944254778704e+18,https://priem.mai.ru/mega/,2024-09-06 12:07:57,v2
5.217945264110174e+18,https://priem.mai.ru/mega/maths/,2024-09-06 12:08:01,v2
5.217947272547926e+18,https://priem.mai.ru/base/programs/?mega=Компьютерные науки и прикладная математика&city=Москва,2024-09-06 12:08:09,v2
5.219088616706802e+18,https://priem.mai.ru/base/programs/?mega=Компьютерные науки и прикладная математика&city=Москва,2024-09-06 13:20:43,v2
5.219093254050677e+18,https://priem.mai.ru/base/programs/?mega=Компьютерные науки и прикладная математика&city=Москва,2024-09-06 13:20:59,v2
5.220275599429861e+18,https://priem.mai.ru/,2024-09-06 14:36:11,v2
5.220279527135248e+18,https://priem.mai.ru/,2024-09-06 14:36:26,v2
5.218520630769222e+18,https://priem.mai.ru/results/orders/2024.php,2024-09-06 12:44:36,v2
5.220045581925482e+18,https://priem.mai.ru/,2024-09-06 14:21:33,v2
5.220050378432971e+18,https://priem.mai.ru/,2024-09-06 14:21:51,v2
5.220057064529199e+18,https://priem.mai.ru/calendar/,2024-09-06 14:22:17,v2
5.220072221791486e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:23:15,v2
5.220076787683295e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:23:32,v2
5.220099065175081e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:24:57,v2
5.220099063182e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:24:57,v2
5.220099543094788e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:24:59,v2
5.220100445845586e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:25:02,v2
5.220105348023583e+18,form://priem.mai.ru/?i=212&n=priem_dod_9_4_22_IJ0HJ_0V_8C1hr&p=FA1AA2{AA,2024-09-06 14:25:21,v2
5.220105709761331e+18,https://priem.mai.ru/news/item.php?WEB_FORM_ID=212&RESULT_ID=246936&formresult=addok&id=181942&mobile=Y,2024-09-06 14:25:21,v2
5.220105358273937e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:25:21,v2
5.220105356645761e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:25:21,v2
5.220306998535389e+18,https://priem.mai.ru/preoder/,2024-09-06 14:38:10,v2
5.220311068723642e+18,https://priem.mai.ru/preoder/,2024-09-06 14:38:26,v2
5.220599474914853e+18,https://priem.mai.ru/news/item.php?id=181942,2024-09-06 14:56:46,v2
5.220670194607456e+18,"https://priem.mai.ru/base/programs/?level=Базовое высшее образование (4 года)&level=Базовое высшее образование (5,5 лет)&exams=Иностранный язык&exams=Математика&city=Москва",2024-09-06 15:01:16,v2
